,Accuracy,Balanced Accuracy,F1 Score,Specificity,Parity Score Gender,Parity Score Race,Intersectional Parity Score,AUC_Gender,KL Divergence_Gender,Model
506,0.8666666666666667,0.8387096774193548,0.8979591836734693,0.6774193548387096,0.9474507350641226,0.8756001736704883,0.629586179438066,0.5360829348943206,0.006759515409673886,NBSens
507,0.88,0.8548387096774194,0.9072164948453608,0.7096774193548387,0.9896331382099289,0.8860400985438633,0.6343518779316514,0.5217614728093302,0.0002585529979763166,NB
508,0.5866666666666667,0.5,0.7394957983193278,0.0,1.0,1.0,1.0,0.5046918986549891,0.0,FRFC05
509,1.0,1.0,1.0,1.0,0.9524554269627775,0.8319708444784062,0.6620017930650255,0.5237722865186112,0.004685198401771382,Dataset
510,0.13,0.1397962375441262,0.0076045627376425855,0.2733812949640288,0.9071323431018332,0.8684105152262939,0.7781067961321628,0.5288148445514965,0.019827665066693423,FairBN
511,0.8466666666666667,0.8384646320210912,0.8693181818181818,0.7266187050359713,0.9166332128997725,0.8357947440330378,0.7632537052964896,0.5248673000579865,0.015373578109669342,LabelBN
512,0.86,0.849412395549399,0.8839779005524862,0.7050359712230215,0.939381774387796,0.7812046039697383,0.7013124888960034,0.5135376243365003,0.00848308605532564,NBSens
513,0.8666666666666667,0.8566066401537156,0.8888888888888888,0.7194244604316546,0.886658637762612,0.8669358205010183,0.7716974208200862,0.5278335340559347,0.02995702047876335,NB
514,0.5366666666666666,0.5,0.6984815618221257,0.0,1.0,1.0,1.0,0.5375797314777644,0.0,FRFC05
515,1.0,1.0,1.0,1.0,0.8885320487086846,0.9360766464950656,0.7526187311452497,0.5557339756456576,0.025270142780793176,Dataset
516,0.11333333333333333,0.13385826771653545,0.0,0.2677165354330709,0.938966275659824,0.8375169448823594,0.775319533168504,0.5388563049853372,0.008647598320863613,FairBN
517,0.7633333333333333,0.7592053160984935,0.7930029154518952,0.7322834645669292,0.9486803519061583,0.843955448243682,0.7182445829518707,0.5218108504398827,0.005354600934743242,LabelBN
518,0.8733333333333333,0.8503937007874016,0.9010416666666666,0.7007874015748031,0.8792155425219942,0.8605922565208535,0.6753549065194351,0.5489827712609971,0.034566946740318585,NBSens
519,0.8633333333333333,0.8385826771653544,0.8940568475452196,0.6771653543307087,0.9237536656891495,0.9043341353430182,0.692104883222854,0.5373671187683284,0.014080303946648998,NB
520,0.5766666666666667,0.5,0.7315010570824524,0.0,1.0,1.0,1.0,0.5317769428152492,0.0,FRFC05
521,1.0,1.0,1.0,1.0,0.9930351906158358,0.8032109252549421,0.7737589504229946,0.503482404692082,9.938915240206674e-05,Dataset
522,0.18666666666666668,0.21705426356589147,0.0,0.43410852713178294,0.8233611868269359,0.8484381882651756,0.6953263557183246,0.5398811385674069,0.07901559008203349,FairBN
523,0.7033333333333334,0.6864545083639331,0.7561643835616438,0.5658914728682171,0.679789087984271,0.8139675993112593,0.5986329032066083,0.6799231422315564,0.21694320027557942,LabelBN
524,0.8,0.7674418604651163,0.8507462686567165,0.5348837209302325,0.7985164663300416,0.8125300146215197,0.6674658684995014,0.559117923052862,0.10563448262828597,NBSens
525,0.8,0.7674418604651163,0.8507462686567165,0.5348837209302325,0.8119218910585817,0.8261384213001721,0.6798488364651374,0.544729433844229,0.09232356406962121,NB
526,0.57,0.5,0.7261146496815287,0.0,1.0,1.0,1.0,0.6086062826757228,0.0,FRFC05
527,1.0,1.0,1.0,1.0,0.9567004781268154,0.8373213388280111,0.669558164524271,0.5216497609365923,0.0038084402378613033,Dataset
528,0.12,0.13333333333333333,0.0,0.26666666666666666,0.8243921952086759,0.8861529242632658,0.6607590709616514,0.5628916840748477,0.0677603437069279,FairBN
529,0.7766666666666666,0.7727272727272727,0.8,0.7333333333333333,0.7657673674385528,0.8152524275057272,0.6567495875401836,0.6181608071469843,0.11151386470144775,LabelBN
530,0.89,0.8777777777777778,0.9090909090909091,0.7555555555555555,0.8711942753011246,0.8833597060963445,0.6974145396977126,0.5693364149517757,0.036161413000458095,NBSens
531,0.8933333333333333,0.8814814814814815,0.9116022099447514,0.762962962962963,0.9179074625538913,0.8237094831167973,0.716956937660032,0.5579359082625894,0.014717307969060137,NB
532,0.55,0.5,0.7096774193548387,0.0,1.0,1.0,1.0,0.5584025956709187,0.0,FRFC05
533,1.0,1.0,1.0,1.0,0.9459975998933285,0.8357277800796401,0.7398904501018464,0.5270012000533357,0.00587631228082694,Dataset
534,0.14333333333333334,0.15418679549114334,0.022813688212927757,0.2898550724637681,0.9482142857142857,0.7658943257402222,0.6415567093114205,0.5501116071428571,0.005923033636861287,FairBN
535,0.8266666666666667,0.818035426731079,0.8522727272727273,0.7101449275362319,0.9955357142857143,0.80937530772785,0.6598888073964944,0.51125,4.295561124815876e-05,LabelBN
